ID:钟南山：肯定新型冠状病毒肺炎人传人 病毒很可能来自野味
{'danmu_send_time': '2020-12-12 18:14:41', 'text': '不是累，是压力很大，一直在想其他得事'}
{'reply_time': '2020-01-26 13:44:20', 'reply_like': 0, 'reply_content': '平平安安！！！'}
{'reply_time': '2020-01-26 15:48:44', 'reply_like': 0, 'reply_content': '祝平安'}
{'reply_time': '2020-01-26 18:06:41', 'reply_like': 0, 'reply_content': '祝平安'}
{'reply_time': '2020-01-26 19:21:06', 'reply_like': 0, 'reply_content': '祝平安'}
{'reply_time': '2020-01-26 19:29:05', 'reply_like': 0, 'reply_content': '祝平安'}
{'reply_time': '2020-01-26 19:46:17', 'reply_like': 0, 'reply_content': '祝平安'}
{'reply_time': '2020-01-26 20:59:34', 'reply_like': 0, 'reply_content': '加油，我相信你姐姐是平安安全的'}
{'reply_time': '2020-01-26 21:38:47', 'reply_like': 0, 'reply_content': '祝平安[打call][打call][打call]'}
{'reply_time': '2020-01-27 00:40:44', 'reply_like': 0, 'reply_content': '祝平安'}
{'reply_time': '2020-01-27 22:19:17', 'reply_like': 0, 'reply_content': '祝平安！'}
{'reply_time': '2020-01-28 02:32:21', 'reply_like': 0, 'reply_content': '回复 @来自水晶湖杰森 :多看新闻，对你有好处，一线就是医生奔赴武汉帮助一起治疗新型冠状病毒患者'}
{'reply_time': '2020-01-28 22:47:59', 'reply_like': 0, 'reply_content': '祝平安'}
{'reply_time': '2020-01-30 01:24:06', 'reply_like': 0, 'reply_content': '祝平安！'}
{'reply_time': '2020-01-20 22:52:39', 'reply_like': 13728, 'reply_content': '小时候以为SARS离我很远，长大后，我选择了医疗行业，才发现新型冠状病毒离我这么近'}
{'reply_time': '2020-01-21 00:28:41', 'reply_like': 66, 'reply_content': '谢谢你的努力[爱心]'}
{'reply_time': '2020-01-21 00:58:47', 'reply_like': 21, 'reply_content': '同医学生'}
{'reply_time': '2020-01-21 02:36:35', 'reply_like': 12, 'reply_content': '加油吧'}
{'reply_time': '2020-01-21 02:58:38', 'reply_like': 74, 'reply_content': '注意安全！'}
{'reply_time': '2020-01-21 08:20:00', 'reply_like': 8, 'reply_content': '注意安全'}
{'reply_time': '2020-01-21 08:29:42', 'reply_like': 2, 'reply_content': '同医学生'}
{'reply_time': '2020-01-21 09:01:54', 'reply_like': 3, 'reply_content': '注意安全，辛苦了'}
{'reply_time': '2020-01-21 09:12:01', 'reply_like': 3, 'reply_content': '注意安全'}
{'reply_time': '2020-01-21 09:16:15', 'reply_like': 2, 'reply_content': '注意安全啊[点赞]'}
{'reply_time': '2020-01-21 09:19:16', 'reply_like': 2, 'reply_content': '注意安全啊！'}
{'reply_time': '2020-01-21 09:21:16', 'reply_like': 1, 'reply_content': '祝平安'}
{'reply_time': '2020-01-21 09:23:39', 'reply_like': 1, 'reply_content': '一定要健康！！！'}
{'reply_time': '2020-01-21 09:24:52', 'reply_like': 4, 'reply_content': '加油，注意安全，保重身体....医疗人员等职位都不容易，一定要保重'}
{'reply_time': '2020-01-21 09:41:51', 'reply_like': 1, 'reply_content': '注意安全'}
{'reply_time': '2020-01-21 09:44:13', 'reply_like': 2, 'reply_content': '每次都是医护人员冲在最前线，你们一定要注意安全啊！！真的太感谢你们了！！QAQ'}
{'reply_time': '2020-01-21 09:51:07', 'reply_like': 0, 'reply_content': '谢谢你们[爱心]祝平安'}
{'reply_time': '2020-01-21 09:54:58', 'reply_like': 0, 'reply_content': '谢谢你！请保重！'}
{'reply_time': '2020-01-21 09:57:23', 'reply_like': 0, 'reply_content': '注意安全'}
{'reply_time': '2020-01-21 10:04:10', 'reply_like': 0, 'reply_content': '加油！'}
{'reply_time': '2020-01-21 10:05:51', 'reply_like': 4, 'reply_content': '谢谢各位的关心'}
{'reply_time': '2020-01-21 10:16:11', 'reply_like': 0, 'reply_content': '平安'}
{'reply_time': '2020-01-21 10:28:45', 'reply_like': 0, 'reply_content': '一定要保护好自已'}
{'reply_time': '2020-01-21 10:30:49', 'reply_like': 0, 'reply_content': '注意安全'}
{'reply_time': '2020-01-21 10:54:06', 'reply_like': 0, 'reply_content': '注意安全啊'}
{'reply_time': '2020-01-21 10:58:50', 'reply_like': 0, 'reply_content': '老哥加油，祝你平安！！'}
{'reply_time': '2020-01-21 11:03:02', 'reply_like': 0, 'reply_content': '平安喜乐'}
{'reply_time': '2020-01-21 11:03:33', 'reply_like': 0, 'reply_content': '谢谢你们[爱心]'}
{'reply_time': '2020-01-21 11:03:38', 'reply_like': 0, 'reply_content': '谢谢你们 请一定要注意安全！[爱心]'}
{'reply_time': '2020-01-21 11:06:28', 'reply_like': 0, 'reply_content': '注意安全 一定要平安呀！！！'}
{'reply_time': '2020-01-21 11:08:20', 'reply_like': 0, 'reply_content': '注意安全'}
{'reply_time': '2020-01-21 11:15:17', 'reply_like': 0, 'reply_content': '祝你平安'}
{'reply_time': '2020-01-21 11:29:35', 'reply_like': 1, 'reply_content': '注意安全！！！辛苦你们了！！！'}
{'reply_time': '2020-01-21 11:41:28', 'reply_like': 0, 'reply_content': '祝平安'}
{'reply_time': '2020-01-21 11:55:51', 'reply_like': 0, 'reply_content': '摸摸，加油，一定要平安归来'}
{'reply_time': '2020-01-21 11:55:56', 'reply_like': 0, 'reply_content': '一定要平安啊'}
{'reply_time': '2020-01-21 11:56:08', 'reply_like': 0, 'reply_content': '回复 @庞小郎 :摸摸，加油，一定要平安归来'}
{'reply_time': '2020-01-21 11:59:00', 'reply_like': 0, 'reply_content': '医学生辛苦了，请注意安全！'}
{'reply_time': '2020-01-21 12:03:23', 'reply_like': 0, 'reply_content': '[爱心]'}
{'reply_time': '2020-01-21 12:04:02', 'reply_like': 0, 'reply_content': '平安'}
{'reply_time': '2020-01-21 12:20:53', 'reply_like': 0, 'reply_content': '辛苦'}
{'reply_time': '2020-01-21 12:21:08', 'reply_like': 0, 'reply_content': '祝平安'}
{'reply_time': '2020-01-21 12:27:11', 'reply_like': 0, 'reply_content': '加油，一定要注意安全'}
{'reply_time': '2020-01-21 12:31:32', 'reply_like': 0, 'reply_content': '一定要平安!!!!'}
{'reply_time': '2020-01-21 12:45:55', 'reply_like': 0, 'reply_content': '老铁，注意安全'}
{'reply_time': '2020-01-21 12:46:29', 'reply_like': 0, 'reply_content': '注意安全！'}
{'reply_time': '2020-01-21 12:48:56', 'reply_like': 0, 'reply_content': '注意安全'}
{'reply_time': '2020-01-21 12:58:41', 'reply_like': 0, 'reply_content': '注意安全加油！'}
{'reply_time': '2020-01-21 13:07:29', 'reply_like': 0, 'reply_content': '加油'}
{'reply_time': '2020-01-21 13:09:35', 'reply_like': 0, 'reply_content': '注意安全！'}
{'reply_time': '2020-01-21 13:11:52', 'reply_like': 0, 'reply_content': '加油，注意安全丫'}
{'reply_time': '2020-01-21 13:30:36', 'reply_like': 0, 'reply_content': '注意安全呀！'}
{'reply_time': '2020-01-21 13:37:02', 'reply_like': 0, 'reply_content': '加油，注意安全'}
{'reply_time': '2020-01-21 14:01:59', 'reply_like': 0, 'reply_content': '感谢你们，注意安全'}
{'reply_time': '2020-01-21 14:32:00', 'reply_like': 0, 'reply_content': '注意安全!'}
{'reply_time': '2020-01-21 14:47:50', 'reply_like': 0, 'reply_content': '祝平安！'}
{'reply_time': '2020-01-21 15:39:39', 'reply_like': 0, 'reply_content': '护理简直了！！'}
{'reply_time': '2020-01-21 16:04:41', 'reply_like': 0, 'reply_content': '保护好自己！！！'}
{'reply_time': '2020-01-21 16:20:36', 'reply_like': 0, 'reply_content': '辛苦了'}
{'reply_time': '2020-01-21 16:25:09', 'reply_like': 0, 'reply_content': '注意安全'}
{'reply_time': '2020-01-21 16:26:56', 'reply_like': 0, 'reply_content': '加油💪'}
{'reply_time': '2020-01-21 16:27:41', 'reply_like': 0, 'reply_content': '注意安全，措施一定要注意了'}
{'reply_time': '2020-01-21 16:31:52', 'reply_like': 0, 'reply_content': '注意安全，安全回来'}
{'reply_time': '2020-01-21 16:42:15', 'reply_like': 0, 'reply_content': '注意安全'}
{'reply_time': '2020-01-21 16:54:18', 'reply_like': 0, 'reply_content': '照顾好自己，保护好自己！'}
{'reply_time': '2020-01-21 17:30:50', 'reply_like': 0, 'reply_content': '谢谢你'}
{'reply_time': '2020-01-21 17:34:53', 'reply_like': 0, 'reply_content': '加油(ง •̀_•́)ง'}
{'reply_time': '2020-01-21 17:39:34', 'reply_like': 0, 'reply_content': '注意安全'}
{'reply_time': '2020-01-21 18:04:32', 'reply_like': 0, 'reply_content': '祝你平安'}
{'reply_time': '2020-01-21 18:37:50', 'reply_like': 0, 'reply_content': '平平安安'}
{'reply_time': '2020-01-21 18:50:04', 'reply_like': 0, 'reply_content': '注意安全！'}
{'reply_time': '2020-01-21 18:57:01', 'reply_like': 0, 'reply_content': '感谢你们这样的天使'}
{'reply_time': '2020-01-21 18:57:07', 'reply_like': 0, 'reply_content': '注意安全'}
{'reply_time': '2020-01-21 19:04:43', 'reply_like': 0, 'reply_content': '加油！注意安全！'}
{'reply_time': '2020-01-21 19:17:40', 'reply_like': 0, 'reply_content': '祝平安'}
{'reply_time': '2020-01-21 19:24:10', 'reply_like': 0, 'reply_content': '注意安全啊'}
{'reply_time': '2020-01-21 19:28:52', 'reply_like': 0, 'reply_content': '注意安全，加油'}
{'reply_time': '2020-01-21 19:30:48', 'reply_like': 0, 'reply_content': '注意安全[爱心]'}
{'reply_time': '2020-01-21 19:43:46', 'reply_like': 0, 'reply_content': '加油！'}
{'reply_time': '2020-01-21 19:55:38', 'reply_like': 0, 'reply_content': '注意安全啊'}
{'reply_time': '2020-01-21 20:06:25', 'reply_like': 0, 'reply_content': '加油，一定要平安！'}
{'reply_time': '2020-01-21 20:38:35', 'reply_like': 0, 'reply_content': '注意安全！'}
{'reply_time': '2020-01-21 20:50:34', 'reply_like': 0, 'reply_content': '谢谢，加油'}
{'reply_time': '2020-01-21 20:59:13', 'reply_like': 0, 'reply_content': '注意安全啊啊啊啊希望你能回家过个超级无敌大好年！'}
{'reply_time': '2020-01-21 21:03:20', 'reply_like': 0, 'reply_content': '注意安全，加油'}
{'reply_time': '2020-01-21 21:06:24', 'reply_like': 0, 'reply_content': '注意安全！'}
{'reply_time': '2020-01-21 21:08:07', 'reply_like': 0, 'reply_content': '愿你平安'}
{'reply_time': '2020-01-21 21:20:56', 'reply_like': 0, 'reply_content': '注意安全！[爱心]'}
{'reply_time': '2020-01-21 21:33:24', 'reply_like': 0, 'reply_content': '注意安全'}
{'reply_time': '2020-01-21 21:34:54', 'reply_like': 0, 'reply_content': '谢谢。加油，我们真的很需要你们。'}
{'reply_time': '2020-01-21 21:38:03', 'reply_like': 0, 'reply_content': '辛苦了！'}
{'reply_time': '2020-01-21 21:40:28', 'reply_like': 0, 'reply_content': '加油，也请注意安全。'}
{'reply_time': '2020-01-21 21:53:29', 'reply_like': 0, 'reply_content': '加油(ง •̀_•́)ง'}
{'reply_time': '2020-01-21 21:54:58', 'reply_like': 0, 'reply_content': '注意安全'}
{'reply_time': '2020-01-21 22:05:57', 'reply_like': 0, 'reply_content': '要保护好自己所有医护人员都要保护好自己'}
{'reply_time': '2020-01-21 22:10:58', 'reply_like': 0, 'reply_content': '保护好自己，一定要平安！'}
{'reply_time': '2020-01-21 22:12:40', 'reply_like': 0, 'reply_content': '共勉'}
{'reply_time': '2020-01-21 22:20:44', 'reply_like': 0, 'reply_content': '感谢所有天使'}
{'reply_time': '2020-01-21 22:28:03', 'reply_like': 0, 'reply_content': '加油！！'}
{'reply_time': '2020-01-21 22:36:35', 'reply_like': 0, 'reply_content': '加油！谢谢'}
{'reply_time': '2020-01-21 22:42:03', 'reply_like': 1, 'reply_content': '祝你好运\nEl Psy Congroo'}
{'reply_time': '2020-01-21 22:57:40', 'reply_like': 0, 'reply_content': '注意安全啊'}
{'reply_time': '2020-01-21 23:08:12', 'reply_like': 0, 'reply_content': '注意安全'}
{'reply_time': '2020-01-21 23:18:36', 'reply_like': 0, 'reply_content': '注意安全'}
{'reply_time': '2020-01-21 23:25:17', 'reply_like': 0, 'reply_content': '注意安全啊'}
{'reply_time': '2020-01-21 23:54:15', 'reply_like': 1, 'reply_content': '注意安全'}
{'reply_time': '2020-01-22 00:05:22', 'reply_like': 0, 'reply_content': '奥利给!加油！注意安全!平安归来！[热词系列_奥力给]'}
{'reply_time': '2020-01-22 00:10:41', 'reply_like': 0, 'reply_content': '加油啊！一定要平安！'}
{'reply_time': '2020-01-22 00:11:44', 'reply_like': 0, 'reply_content': '祝安全'}
{'reply_time': '2020-01-22 00:20:15', 'reply_like': 0, 'reply_content': '加油！注意安全。🌹'}
{'reply_time': '2020-01-22 00:22:48', 'reply_like': 0, 'reply_content': '注意安全[热词系列_三连]'}
{'reply_time': '2020-01-22 00:46:02', 'reply_like': 0, 'reply_content': '祝平安'}
{'reply_time': '2020-01-22 00:52:33', 'reply_like': 0, 'reply_content': '加油，同为医生路过。'}
{'reply_time': '2020-01-22 00:57:52', 'reply_like': 0, 'reply_content': '祝平安'}
{'reply_time': '2020-01-22 01:01:39', 'reply_like': 0, 'reply_content': '注意安全！'}
{'reply_time': '2020-01-22 01:04:27', 'reply_like': 0, 'reply_content': '我也是，刚毕业，还在实习'}
{'reply_time': '2020-01-22 01:26:16', 'reply_like': 0, 'reply_content': '辛苦了！谢谢你的努力！！'}
{'reply_time': '2020-01-22 01:55:54', 'reply_like': 0, 'reply_content': '学医要加油哦'}
{'reply_time': '2020-01-22 01:59:41', 'reply_like': 0, 'reply_content': '加油💪'}
{'reply_time': '2020-01-22 02:13:26', 'reply_like': 0, 'reply_content': '加油'}
{'reply_time': '2020-01-22 08:51:26', 'reply_like': 0, 'reply_content': '祝平安'}
{'reply_time': '2020-01-22 08:51:36', 'reply_like': 0, 'reply_content': '加油！'}
{'reply_time': '2020-01-22 08:57:35', 'reply_like': 0, 'reply_content': '加油！'}
{'reply_time': '2020-01-22 09:22:08', 'reply_like': 0, 'reply_content': '加油  爱你哦'}
{'reply_time': '2020-01-22 09:33:23', 'reply_like': 0, 'reply_content': '加油'}
{'reply_time': '2020-01-22 09:48:41', 'reply_like': 0, 'reply_content': '注意安全!'}
{'reply_time': '2020-01-22 10:08:28', 'reply_like': 0, 'reply_content': '保护好自己，加油奥利给'}
{'reply_time': '2020-01-22 10:17:40', 'reply_like': 0, 'reply_content': '加油'}
{'reply_time': '2020-01-22 10:55:46', 'reply_like': 0, 'reply_content': '同医学生'}
{'reply_time': '2020-01-22 11:04:39', 'reply_like': 0, 'reply_content': '注意安全！'}
{'reply_time': '2020-01-22 11:06:53', 'reply_like': 0, 'reply_content': '加油'}
{'reply_time': '2020-01-22 11:49:22', 'reply_like': 0, 'reply_content': '平安！'}
{'reply_time': '2020-01-22 11:59:49', 'reply_like': 0, 'reply_content': '祝平安归来！'}
{'reply_time': '2020-01-22 12:00:06', 'reply_like': 0, 'reply_content': '注意安全，加油！'}
{'reply_time': '2020-01-22 12:19:28', 'reply_like': 0, 'reply_content': '天使加油'}
{'reply_time': '2020-01-22 12:19:39', 'reply_like': 0, 'reply_content': '回复 @庞小郎 :加油'}
{'reply_time': '2020-01-22 12:24:36', 'reply_like': 0, 'reply_content': '祝安好'}
{'reply_time': '2020-01-22 13:16:23', 'reply_like': 0, 'reply_content': '注意安全'}
{'reply_time': '2020-01-22 13:21:11', 'reply_like': 0, 'reply_content': '祝平安！！'}
{'reply_time': '2020-01-22 13:23:27', 'reply_like': 0, 'reply_content': '奥利给！注意安全！'}
{'reply_time': '2020-01-22 13:35:03', 'reply_like': 0, 'reply_content': '希望平安！'}
{'reply_time': '2020-01-22 13:35:42', 'reply_like': 0, 'reply_content': '加油！！'}
{'reply_time': '2020-01-22 13:35:52', 'reply_like': 0, 'reply_content': '注意安全！'}
{'reply_time': '2020-01-22 13:37:41', 'reply_like': 0, 'reply_content': '辛苦你们了，加油'}
{'reply_time': '2020-01-22 13:39:26', 'reply_like': 0, 'reply_content': '注意安全'}
{'reply_time': '2020-01-22 13:42:51', 'reply_like': 0, 'reply_content': '注意安全呀！'}
{'reply_time': '2020-01-22 13:53:12', 'reply_like': 0, 'reply_content': '我天听上去好吓人。。自己一定要保重啊。[惊讶]'}
{'reply_time': '2020-01-22 14:38:59', 'reply_like': 0, 'reply_content': '注意安全'}
{'reply_time': '2020-01-22 15:24:06', 'reply_like': 0, 'reply_content': '祝你平安过个好年。'}
{'reply_time': '2020-01-22 15:45:45', 'reply_like': 0, 'reply_content': '祝平安'}
{'reply_time': '2020-01-22 16:35:09', 'reply_like': 0, 'reply_content': '注意安全'}
{'reply_time': '2020-01-22 16:48:54', 'reply_like': 0, 'reply_content': '下半年实习，躲过一劫[灵魂出窍]'}
{'reply_time': '2020-01-22 17:59:37', 'reply_like': 0, 'reply_content': '加油！'}
{'reply_time': '2020-01-22 18:13:58', 'reply_like': 0, 'reply_content': '注意安全！！！'}
{'reply_time': '2020-01-22 18:17:48', 'reply_like': 0, 'reply_content': '要保护好自己啊'}
{'reply_time': '2020-01-22 18:29:43', 'reply_like': 0, 'reply_content': '祝平安'}
{'reply_time': '2020-01-22 18:33:09', 'reply_like': 0, 'reply_content': '平安健康♥'}
{'reply_time': '2020-01-22 19:11:24', 'reply_like': 0, 'reply_content': '注意安全，同志！'}
{'reply_time': '2020-01-22 19:39:55', 'reply_like': 0, 'reply_content': '一定要平平安安'}
{'reply_time': '2020-01-22 19:58:00', 'reply_like': 0, 'reply_content': '注意安全，加油'}
{'reply_time': '2020-01-22 20:28:16', 'reply_like': 0, 'reply_content': '注意安全！'}
{'reply_time': '2020-01-22 20:37:36', 'reply_like': 0, 'reply_content': '谢谢你！一定要注意安全！'}
{'reply_time': '2020-01-22 20:40:29', 'reply_like': 0, 'reply_content': '注意安全，祝平安❤️'}
{'reply_time': '2020-01-22 20:50:24', 'reply_like': 0, 'reply_content': '要保护好自己呀[爱心]'}
{'reply_time': '2020-01-22 21:04:55', 'reply_like': 0, 'reply_content': '加油，平安归来'}
{'reply_time': '2020-01-22 21:09:38', 'reply_like': 0, 'reply_content': '辛苦了 注意安全'}
{'reply_time': '2020-01-22 21:22:42', 'reply_like': 0, 'reply_content': '加油'}
{'reply_time': '2020-01-22 21:42:56', 'reply_like': 0, 'reply_content': '感谢你的努力，还有祝你身体健康！！！。'}
{'reply_time': '2020-01-22 21:51:51', 'reply_like': 0, 'reply_content': '注意安全！'}
{'reply_time': '2020-01-22 22:24:01', 'reply_like': 0, 'reply_content': '祝平安'}
{'reply_time': '2020-01-22 22:43:12', 'reply_like': 0, 'reply_content': '同医学生'}
{'reply_time': '2020-01-22 23:22:27', 'reply_like': 0, 'reply_content': '注意安全'}
{'reply_time': '2020-01-22 23:25:04', 'reply_like': 0, 'reply_content': '祝你平安'}
{'reply_time': '2020-01-22 23:31:28', 'reply_like': 0, 'reply_content': '加油！注意安全！'}
{'reply_time': '2020-01-23 01:26:56', 'reply_like': 0, 'reply_content': '[大哭]'}
{'reply_time': '2020-01-23 01:27:03', 'reply_like': 0, 'reply_content': '注意安全！！'}
{'reply_time': '2020-01-25 23:11:51', 'reply_like': 0, 'reply_content': '一定要注意安全！！'}
{'reply_time': '2020-01-26 03:17:58', 'reply_like': 0, 'reply_content': '谢谢你的努力！'}
{'reply_time': '2020-01-26 10:45:43', 'reply_like': 0, 'reply_content': '感谢天使'}
{'reply_time': '2020-01-26 11:00:22', 'reply_like': 0, 'reply_content': '注意安全，谢谢你们做出的努力[爱心]'}
{'reply_time': '2020-01-26 11:24:46', 'reply_like': 0, 'reply_content': '注意安全啊天使'}
{'reply_time': '2020-01-26 12:10:11', 'reply_like': 0, 'reply_content': '加油'}
{'reply_time': '2020-01-26 12:16:30', 'reply_like': 0, 'reply_content': '加油！！！保护好自己！！'}
{'reply_time': '2020-01-26 18:36:04', 'reply_like': 0, 'reply_content': '注意安全 辛苦了！'}
{'reply_time': '2020-01-26 20:07:25', 'reply_like': 0, 'reply_content': '注意病毒防止感染。'}
{'reply_time': '2020-01-26 21:39:03', 'reply_like': 0, 'reply_content': '[加油武汉][爱心][爱心]'}
{'reply_time': '2020-01-27 12:09:08', 'reply_like': 0, 'reply_content': '回复 @NSJ杰 :给你一个心心'}
{'reply_time': '2020-01-28 02:33:17', 'reply_like': 0, 'reply_content': '注意安全[加油武汉][加油武汉]'}
{'reply_time': '2020-01-30 01:24:28', 'reply_like': 0, 'reply_content': '注意安全，感谢你！'}
{'reply_time': '2020-01-30 19:41:22', 'reply_like': 0, 'reply_content': '你很伟大 加油 白衣天使'}
{'reply_time': '2020-02-04 14:01:38', 'reply_like': 0, 'reply_content': '答应我，一定要注意安全'}
{'reply_time': '2020-02-14 16:49:24', 'reply_like': 0, 'reply_content': '.......我也是医学生'}
{'reply_time': '2020-11-28 14:40:57', 'reply_like': 0, 'reply_content': '谢谢你们'}
{'reply_time': '2020-01-20 22:17:25', 'reply_like': 29290, 'reply_content': '十七年前抗击sars的领军人物钟南山院士，辛苦了！请千万保护好身体[老鼠]'}
{'reply_time': '2020-01-20 22:24:15', 'reply_like': 91, 'reply_content': '好快啊，十几年一眨眼就过去了，回想起来还是很怕'}
{'reply_time': '2020-01-20 22:52:25', 'reply_like': 54, 'reply_content': '年纪不小了，依然为国为民尽心尽力[微笑]'}
{'reply_time': '2020-01-20 23:00:23', 'reply_like': 13, 'reply_content': '！！抓到我的学校'}
{'reply_time': '2020-01-20 23:13:11', 'reply_like': 9, 'reply_content': '哇，咱学校的官方号'}
{'reply_time': '2020-01-20 23:15:59', 'reply_like': 6, 'reply_content': '理工的学生捞一下兄弟学校'}
{'reply_time': '2020-01-20 23:18:32', 'reply_like': 9, 'reply_content': '居然在这看见母校官方账号[喜极而泣][喜极而泣][喜极而泣]'}
{'reply_time': '2020-01-20 23:22:01', 'reply_like': 5, 'reply_content': '还真是不认识钟南山院士'}
{'reply_time': '2020-01-20 23:31:28', 'reply_like': 378, 'reply_content': '非典那年出生的，已经十七年了呀……妈妈回想当初也觉得很可怕，各种小区学校管理特别严格，难以想象妈妈当初有多困难[tv_生病]妈妈辛苦了！医护人员们辛苦了！！！'}
{'reply_time': '2020-01-21 00:48:18', 'reply_like': 4, 'reply_content': '邻居家学校[热词系列_可以][tv_点赞]'}
{'reply_time': '2020-01-21 01:29:28', 'reply_like': 8, 'reply_content': '沈阳的学校官方号哦[惊喜]'}
{'reply_time': '2020-01-21 01:29:56', 'reply_like': 5, 'reply_content': '咱沈阳滴[画风突变]'}
{'reply_time': '2020-01-21 03:33:29', 'reply_like': 5, 'reply_content': '非典那年我五岁，已经没什么印象了'}
{'reply_time': '2020-01-21 06:39:06', 'reply_like': 0, 'reply_content': '这不是我学校吗[热词系列_吹爆]'}
{'reply_time': '2020-01-21 07:37:14', 'reply_like': 0, 'reply_content': '回复 @杳渺音绝 :[热词系列_妙啊][热词系列_妙啊][热词系列_妙啊]'}
{'reply_time': '2020-01-21 08:11:28', 'reply_like': 3, 'reply_content': '我是你隔壁化大的，借楼祝福一下子'}
{'reply_time': '2020-01-21 08:11:35', 'reply_like': 0, 'reply_content': '回复 @箬北君 :了解。还有你好像是初中时候入b站吧'}
{'reply_time': '2020-01-21 08:20:52', 'reply_like': 1, 'reply_content': '！！！捞捞母校～啥前儿来B站了呀[偷笑]'}
{'reply_time': '2020-01-21 08:21:07', 'reply_like': 1, 'reply_content': '回复 @箬北君 :我也hh刚过十七岁生日'}
{'reply_time': '2020-01-21 08:35:03', 'reply_like': 1, 'reply_content': '回复 @暗裔剑魔阿托 :隔两天还要回汉口转车[捂脸]'}
{'reply_time': '2020-01-21 08:58:11', 'reply_like': 2, 'reply_content': '哎哟我的学校也有b站账号啦！'}
{'reply_time': '2020-01-21 09:10:16', 'reply_like': 0, 'reply_content': '这不是我学校嘛[笑哭]'}
{'reply_time': '2020-01-21 09:15:46', 'reply_like': 0, 'reply_content': '50岁的老大哥？'}
{'reply_time': '2020-01-21 09:26:54', 'reply_like': 0, 'reply_content': '回复 @箬北君 :一样也是非典出生'}
{'reply_time': '2020-01-21 09:27:08', 'reply_like': 0, 'reply_content': '回复 @姊缈 :哈哈，一样'}
{'reply_time': '2020-01-21 09:33:50', 'reply_like': 0, 'reply_content': '非典时期我还小，啥都片不来呢[喜极而泣]'}
{'reply_time': '2020-01-21 09:45:00', 'reply_like': 0, 'reply_content': '17年前，我出生的前一年感谢这位医生啊！'}
{'reply_time': '2020-01-21 09:53:01', 'reply_like': 0, 'reply_content': '捞一捞！我现在就在沈工大读书[doge]'}
{'reply_time': '2020-01-21 09:53:42', 'reply_like': 0, 'reply_content': '十七年了？？时间过得也太快了'}
{'reply_time': '2020-01-21 09:58:57', 'reply_like': 0, 'reply_content': '沈阳学生必须捞一下嗷'}
{'reply_time': '2020-01-21 10:00:36', 'reply_like': 0, 'reply_content': '沈工大！你终于出现在评论区了！捞你！'}
{'reply_time': '2020-01-21 10:17:22', 'reply_like': 0, 'reply_content': '致敬'}
{'reply_time': '2020-01-21 10:20:16', 'reply_like': 0, 'reply_content': '我感觉他身体非常好  [微笑]'}
{'reply_time': '2020-01-21 11:10:40', 'reply_like': 0, 'reply_content': '碰见咱学校了👍'}
{'reply_time': '2020-01-21 12:02:25', 'reply_like': 0, 'reply_content': '还好那时候活到现在'}
{'reply_time': '2020-01-21 12:26:09', 'reply_like': 0, 'reply_content': '回复 @箬北君 :我也是我也是'}
{'reply_time': '2020-01-21 12:48:47', 'reply_like': 0, 'reply_content': '在，抽个录取通知书[doge]'}
{'reply_time': '2020-01-21 13:57:49', 'reply_like': 1, 'reply_content': '偶遇母校啊'}
{'reply_time': '2020-01-21 14:04:25', 'reply_like': 0, 'reply_content': '钟老身体很好，无须担心'}
{'reply_time': '2020-01-21 15:31:25', 'reply_like': 0, 'reply_content': '回复 @箬北君 :我比你大一岁当时啥都不懂'}
{'reply_time': '2020-01-21 16:23:21', 'reply_like': 0, 'reply_content': '沈阳建筑的捞一下兄弟学校'}
{'reply_time': '2020-01-21 16:29:31', 'reply_like': 0, 'reply_content': '致敬!!!'}
{'reply_time': '2020-01-21 19:54:01', 'reply_like': 0, 'reply_content': '沈建的捞一下'}
{'reply_time': '2020-01-21 20:01:41', 'reply_like': 0, 'reply_content': '母校！！！！'}
{'reply_time': '2020-01-21 20:24:14', 'reply_like': 0, 'reply_content': '回复 @箬北君 :我也是，妈妈辛苦了！'}
{'reply_time': '2020-01-21 21:16:27', 'reply_like': 0, 'reply_content': '非典那一年我还没有出生，一开始都不知道钟院士'}
{'reply_time': '2020-01-21 21:53:22', 'reply_like': 0, 'reply_content': '回复 @箬北君 :我也是非典那年，现在想想还庆幸当时家人平安生下我'}
{'reply_time': '2020-01-21 22:55:30', 'reply_like': 0, 'reply_content': '今年还照常开学吗[喜极而泣]'}
{'reply_time': '2020-01-21 23:29:50', 'reply_like': 0, 'reply_content': 'b站可真是低龄化 弹幕连钟南山都不认识'}
{'reply_time': '2020-01-22 00:54:01', 'reply_like': 1, 'reply_content': '回复 @箬北君 :我也是那年出生的现在17了，我妈说当时我们全市学校停课隔离小朋友，我妈怀着我都快生了，不敢出去，我之前不知道，现在跟家人一说钟南山院士，家里人都特别敬仰他，17年后我才认识钟南山院士啊'}
{'reply_time': '2020-01-22 09:43:14', 'reply_like': 0, 'reply_content': '回复 @箬北君 :。。b站小朋友都这么小啊'}
{'reply_time': '2020-01-22 13:23:07', 'reply_like': 0, 'reply_content': '国士无双！'}
{'reply_time': '2020-01-22 14:46:24', 'reply_like': 0, 'reply_content': '回复 @箬北君 :我也是03年的！现在刚刚在我们城市发现了病毒[蛆音娘_害怕]'}
{'reply_time': '2020-01-22 16:40:13', 'reply_like': 0, 'reply_content': '钟院士注意身体！！辛苦了！！'}
